date,Hires,schools_closed,pubs_closed,shops_closed,eating_places_closed,stay_at_home,household_mixing_indoors_banned,wfh,rule_of_6_indoors,curfew,eat_out_to_help_out,day,month,year
2014-04-05,25648,0,0,0,0,0,0,0,0,0,0,Sat,Apr,2014
2014-04-06,16387,0,0,0,0,0,0,0,0,0,0,Sun,Apr,2014
2014-04-07,18883,0,0,0,0,0,0,0,0,0,0,Mon,Apr,2014
2014-04-08,26654,0,0,0,0,0,0,0,0,0,0,Tue,Apr,2014
2014-04-09,29621,0,0,0,0,0,0,0,0,0,0,Wed,Apr,2014
2014-04-10,29229,0,0,0,0,0,0,0,0,0,0,Thu,Apr,2014
2014-04-11,28435,0,0,0,0,0,0,0,0,0,0,Fri,Apr,2014
2014-04-12,25706,0,0,0,0,0,0,0,0,0,0,Sat,Apr,2014
2014-04-13,31404,0,0,0,0,0,0,0,0,0,0,Sun,Apr,2014
2014-04-14,28742,0,0,0,0,0,0,0,0,0,0,Mon,Apr,2014
2014-04-15,30031,0,0,0,0,0,0,0,0,0,0,Tue,Apr,2014
2014-04-16,30934,0,0,0,0,0,0,0,0,0,0,Wed,Apr,2014
2014-04-17,27676,0,0,0,0,0,0,0,0,0,0,Thu,Apr,2014
2014-04-18,22152,0,0,0,0,0,0,0,0,0,0,Fri,Apr,2014
2014-04-19,21424,0,0,0,0,0,0,0,0,0,0,Sat,Apr,2014
2014-04-20,7188,0,0,0,0,0,0,0,0,0,0,Sun,Apr,2014
2014-04-21,20532,0,0,0,0,0,0,0,0,0,0,Mon,Apr,2014
2014-04-22,22689,0,0,0,0,0,0,0,0,0,0,Tue,Apr,2014
2014-04-23,27102,0,0,0,0,0,0,0,0,0,0,Wed,Apr,2014
2014-04-24,29119,0,0,0,0,0,0,0,0,0,0,Thu,Apr,2014
2014-04-25,20400,0,0,0,0,0,0,0,0,0,0,Fri,Apr,2014
2014-04-26,25195,0,0,0,0,0,0,0,0,0,0,Sat,Apr,2014
2014-04-27,21284,0,0,0,0,0,0,0,0,0,0,Sun,Apr,2014
2014-04-28,29474,0,0,0,0,0,0,0,0,0,0,Mon,Apr,2014
2014-04-29,46333,0,0,0,0,0,0,0,0,0,0,Tue,Apr,2014
2014-04-30,49025,0,0,0,0,0,0,0,0,0,0,Wed,Apr,2014
2014-05-01,16644,0,0,0,0,0,0,0,0,0,0,Thu,May,2014
2014-05-02,26510,0,0,0,0,0,0,0,0,0,0,Fri,May,2014
2014-05-03,31534,0,0,0,0,0,0,0,0,0,0,Sat,May,2014
2014-05-04,33030,0,0,0,0,0,0,0,0,0,0,Sun,May,2014
2014-05-05,33748,0,0,0,0,0,0,0,0,0,0,Mon,May,2014
2014-05-06,32323,0,0,0,0,0,0,0,0,0,0,Tue,May,2014
2014-05-07,28802,0,0,0,0,0,0,0,0,0,0,Wed,May,2014
2014-05-08,19398,0,0,0,0,0,0,0,0,0,0,Thu,May,2014
2014-05-09,30131,0,0,0,0,0,0,0,0,0,0,Fri,May,2014
2014-05-10,19373,0,0,0,0,0,0,0,0,0,0,Sat,May,2014
2014-05-11,17645,0,0,0,0,0,0,0,0,0,0,Sun,May,2014
2014-05-12,26149,0,0,0,0,0,0,0,0,0,0,Mon,May,2014
2014-05-13,25351,0,0,0,0,0,0,0,0,0,0,Tue,May,2014
2014-05-14,34122,0,0,0,0,0,0,0,0,0,0,Wed,May,2014
2014-05-15,35148,0,0,0,0,0,0,0,0,0,0,Thu,May,2014
2014-05-16,36268,0,0,0,0,0,0,0,0,0,0,Fri,May,2014
2014-05-17,38147,0,0,0,0,0,0,0,0,0,0,Sat,May,2014
2014-05-18,43663,0,0,0,0,0,0,0,0,0,0,Sun,May,2014
2014-05-19,37088,0,0,0,0,0,0,0,0,0,0,Mon,May,2014
2014-05-20,33626,0,0,0,0,0,0,0,0,0,0,Tue,May,2014
2014-05-21,34437,0,0,0,0,0,0,0,0,0,0,Wed,May,2014
2014-05-22,30819,0,0,0,0,0,0,0,0,0,0,Thu,May,2014
2014-05-23,30556,0,0,0,0,0,0,0,0,0,0,Fri,May,2014
2014-05-24,18723,0,0,0,0,0,0,0,0,0,0,Sat,May,2014
2014-05-25,33401,0,0,0,0,0,0,0,0,0,0,Sun,May,2014
2014-05-26,12049,0,0,0,0,0,0,0,0,0,0,Mon,May,2014
2014-05-27,14446,0,0,0,0,0,0,0,0,0,0,Tue,May,2014
2014-05-28,21978,0,0,0,0,0,0,0,0,0,0,Wed,May,2014
2014-05-29,29229,0,0,0,0,0,0,0,0,0,0,Thu,May,2014
2014-05-30,31331,0,0,0,0,0,0,0,0,0,0,Fri,May,2014
2014-05-31,35040,0,0,0,0,0,0,0,0,0,0,Sat,May,2014
2014-06-01,36655,0,0,0,0,0,0,0,0,0,0,Sun,Jun,2014
2014-06-02,33481,0,0,0,0,0,0,0,0,0,0,Mon,Jun,2014
2014-06-03,29332,0,0,0,0,0,0,0,0,0,0,Tue,Jun,2014
2014-06-04,25905,0,0,0,0,0,0,0,0,0,0,Wed,Jun,2014
2014-06-05,34617,0,0,0,0,0,0,0,0,0,0,Thu,Jun,2014
2014-06-06,37440,0,0,0,0,0,0,0,0,0,0,Fri,Jun,2014
2014-06-07,29919,0,0,0,0,0,0,0,0,0,0,Sat,Jun,2014
2014-06-08,44415,0,0,0,0,0,0,0,0,0,0,Sun,Jun,2014
2014-06-09,34305,0,0,0,0,0,0,0,0,0,0,Mon,Jun,2014
2014-06-10,40128,0,0,0,0,0,0,0,0,0,0,Tue,Jun,2014
2014-06-11,39582,0,0,0,0,0,0,0,0,0,0,Wed,Jun,2014
2014-06-12,39928,0,0,0,0,0,0,0,0,0,0,Thu,Jun,2014
2014-06-13,40036,0,0,0,0,0,0,0,0,0,0,Fri,Jun,2014
2014-06-14,32758,0,0,0,0,0,0,0,0,0,0,Sat,Jun,2014
2014-06-15,28944,0,0,0,0,0,0,0,0,0,0,Sun,Jun,2014
2014-06-16,31592,0,0,0,0,0,0,0,0,0,0,Mon,Jun,2014
2014-06-17,37658,0,0,0,0,0,0,0,0,0,0,Tue,Jun,2014
2014-06-18,35431,0,0,0,0,0,0,0,0,0,0,Wed,Jun,2014
2014-06-19,36113,0,0,0,0,0,0,0,0,0,0,Thu,Jun,2014
2014-06-20,36924,0,0,0,0,0,0,0,0,0,0,Fri,Jun,2014
2014-06-21,42463,0,0,0,0,0,0,0,0,0,0,Sat,Jun,2014
2014-06-22,41596,0,0,0,0,0,0,0,0,0,0,Sun,Jun,2014
2014-06-23,35206,0,0,0,0,0,0,0,0,0,0,Mon,Jun,2014
2014-06-24,38066,0,0,0,0,0,0,0,0,0,0,Tue,Jun,2014
2014-06-25,39623,0,0,0,0,0,0,0,0,0,0,Wed,Jun,2014
2014-06-26,35438,0,0,0,0,0,0,0,0,0,0,Thu,Jun,2014
2014-06-27,35912,0,0,0,0,0,0,0,0,0,0,Fri,Jun,2014
2014-06-28,20199,0,0,0,0,0,0,0,0,0,0,Sat,Jun,2014
2014-06-29,26714,0,0,0,0,0,0,0,0,0,0,Sun,Jun,2014
2014-06-30,32193,0,0,0,0,0,0,0,0,0,0,Mon,Jun,2014
2014-07-01,39495,0,0,0,0,0,0,0,0,0,0,Tue,Jul,2014
2014-07-02,40878,0,0,0,0,0,0,0,0,0,0,Wed,Jul,2014
2014-07-03,43116,0,0,0,0,0,0,0,0,0,0,Thu,Jul,2014
2014-07-04,38316,0,0,0,0,0,0,0,0,0,0,Fri,Jul,2014
2014-07-05,27332,0,0,0,0,0,0,0,0,0,0,Sat,Jul,2014
2014-07-06,31117,0,0,0,0,0,0,0,0,0,0,Sun,Jul,2014
2014-07-07,36191,0,0,0,0,0,0,0,0,0,0,Mon,Jul,2014
2014-07-08,35107,0,0,0,0,0,0,0,0,0,0,Tue,Jul,2014
2014-07-09,38844,0,0,0,0,0,0,0,0,0,0,Wed,Jul,2014
2014-07-10,32108,0,0,0,0,0,0,0,0,0,0,Thu,Jul,2014
2014-07-11,27618,0,0,0,0,0,0,0,0,0,0,Fri,Jul,2014
2014-07-12,38331,0,0,0,0,0,0,0,0,0,0,Sat,Jul,2014
2014-07-13,33227,0,0,0,0,0,0,0,0,0,0,Sun,Jul,2014
2014-07-14,38450,0,0,0,0,0,0,0,0,0,0,Mon,Jul,2014
2014-07-15,40888,0,0,0,0,0,0,0,0,0,0,Tue,Jul,2014
2014-07-16,42341,0,0,0,0,0,0,0,0,0,0,Wed,Jul,2014
2014-07-17,42404,0,0,0,0,0,0,0,0,0,0,Thu,Jul,2014
2014-07-18,40543,0,0,0,0,0,0,0,0,0,0,Fri,Jul,2014
2014-07-19,37061,0,0,0,0,0,0,0,0,0,0,Sat,Jul,2014
2014-07-20,34379,0,0,0,0,0,0,0,0,0,0,Sun,Jul,2014
2014-07-21,38499,0,0,0,0,0,0,0,0,0,0,Mon,Jul,2014
2014-07-22,42928,0,0,0,0,0,0,0,0,0,0,Tue,Jul,2014
2014-07-23,42486,0,0,0,0,0,0,0,0,0,0,Wed,Jul,2014
2014-07-24,42412,0,0,0,0,0,0,0,0,0,0,Thu,Jul,2014
2014-07-25,31881,0,0,0,0,0,0,0,0,0,0,Fri,Jul,2014
2014-07-26,43788,0,0,0,0,0,0,0,0,0,0,Sat,Jul,2014
2014-07-27,39917,0,0,0,0,0,0,0,0,0,0,Sun,Jul,2014
2014-07-28,36203,0,0,0,0,0,0,0,0,0,0,Mon,Jul,2014
2014-07-29,42308,0,0,0,0,0,0,0,0,0,0,Tue,Jul,2014
2014-07-30,43044,0,0,0,0,0,0,0,0,0,0,Wed,Jul,2014
2014-07-31,41970,0,0,0,0,0,0,0,0,0,0,Thu,Jul,2014
2014-08-01,40009,0,0,0,0,0,0,0,0,0,0,Fri,Aug,2014
2014-08-02,38046,0,0,0,0,0,0,0,0,0,0,Sat,Aug,2014
2014-08-03,41944,0,0,0,0,0,0,0,0,0,0,Sun,Aug,2014
2014-08-04,39856,0,0,0,0,0,0,0,0,0,0,Mon,Aug,2014
2014-08-05,40716,0,0,0,0,0,0,0,0,0,0,Tue,Aug,2014
2014-08-06,38665,0,0,0,0,0,0,0,0,0,0,Wed,Aug,2014
2014-08-07,42491,0,0,0,0,0,0,0,0,0,0,Thu,Aug,2014
2014-08-08,34234,0,0,0,0,0,0,0,0,0,0,Fri,Aug,2014
2014-08-09,47454,0,0,0,0,0,0,0,0,0,0,Sat,Aug,2014
2014-08-10,23980,0,0,0,0,0,0,0,0,0,0,Sun,Aug,2014
2014-08-11,31725,0,0,0,0,0,0,0,0,0,0,Mon,Aug,2014
2014-08-12,34827,0,0,0,0,0,0,0,0,0,0,Tue,Aug,2014
2014-08-13,37856,0,0,0,0,0,0,0,0,0,0,Wed,Aug,2014
2014-08-14,27185,0,0,0,0,0,0,0,0,0,0,Thu,Aug,2014
2014-08-15,32510,0,0,0,0,0,0,0,0,0,0,Fri,Aug,2014
2014-08-16,47245,0,0,0,0,0,0,0,0,0,0,Sat,Aug,2014
2014-08-17,39952,0,0,0,0,0,0,0,0,0,0,Sun,Aug,2014
2014-08-18,30784,0,0,0,0,0,0,0,0,0,0,Mon,Aug,2014
2014-08-19,35332,0,0,0,0,0,0,0,0,0,0,Tue,Aug,2014
2014-08-20,36817,0,0,0,0,0,0,0,0,0,0,Wed,Aug,2014
2014-08-21,33236,0,0,0,0,0,0,0,0,0,0,Thu,Aug,2014
2014-08-22,34047,0,0,0,0,0,0,0,0,0,0,Fri,Aug,2014
2014-08-23,29999,0,0,0,0,0,0,0,0,0,0,Sat,Aug,2014
2014-08-24,30962,0,0,0,0,0,0,0,0,0,0,Sun,Aug,2014
2014-08-25,6175,0,0,0,0,0,0,0,0,0,0,Mon,Aug,2014
2014-08-26,18448,0,0,0,0,0,0,0,0,0,0,Tue,Aug,2014
2014-08-27,32286,0,0,0,0,0,0,0,0,0,0,Wed,Aug,2014
2014-08-28,31842,0,0,0,0,0,0,0,0,0,0,Thu,Aug,2014
2014-08-29,32439,0,0,0,0,0,0,0,0,0,0,Fri,Aug,2014
2014-08-30,30832,0,0,0,0,0,0,0,0,0,0,Sat,Aug,2014
2014-08-31,33312,0,0,0,0,0,0,0,0,0,0,Sun,Aug,2014
2014-09-01,27455,0,0,0,0,0,0,0,0,0,0,Mon,Sep,2014
2014-09-02,36836,0,0,0,0,0,0,0,0,0,0,Tue,Sep,2014
2014-09-03,36523,0,0,0,0,0,0,0,0,0,0,Wed,Sep,2014
2014-09-04,35448,0,0,0,0,0,0,0,0,0,0,Thu,Sep,2014
2014-09-05,35013,0,0,0,0,0,0,0,0,0,0,Fri,Sep,2014
2014-09-06,33434,0,0,0,0,0,0,0,0,0,0,Sat,Sep,2014
2014-09-07,34248,0,0,0,0,0,0,0,0,0,0,Sun,Sep,2014
2014-09-08,36983,0,0,0,0,0,0,0,0,0,0,Mon,Sep,2014
2014-09-09,37674,0,0,0,0,0,0,0,0,0,0,Tue,Sep,2014
2014-09-10,37091,0,0,0,0,0,0,0,0,0,0,Wed,Sep,2014
2014-09-11,35303,0,0,0,0,0,0,0,0,0,0,Thu,Sep,2014
2014-09-12,37144,0,0,0,0,0,0,0,0,0,0,Fri,Sep,2014
2014-09-13,34174,0,0,0,0,0,0,0,0,0,0,Sat,Sep,2014
2014-09-14,31770,0,0,0,0,0,0,0,0,0,0,Sun,Sep,2014
2014-09-15,36629,0,0,0,0,0,0,0,0,0,0,Mon,Sep,2014
2014-09-16,37535,0,0,0,0,0,0,0,0,0,0,Tue,Sep,2014
2014-09-17,38583,0,0,0,0,0,0,0,0,0,0,Wed,Sep,2014
2014-09-18,38442,0,0,0,0,0,0,0,0,0,0,Thu,Sep,2014
2014-09-19,36841,0,0,0,0,0,0,0,0,0,0,Fri,Sep,2014
2014-09-20,31031,0,0,0,0,0,0,0,0,0,0,Sat,Sep,2014
2014-09-21,33334,0,0,0,0,0,0,0,0,0,0,Sun,Sep,2014
2014-09-22,35178,0,0,0,0,0,0,0,0,0,0,Mon,Sep,2014
2014-09-23,36460,0,0,0,0,0,0,0,0,0,0,Tue,Sep,2014
2014-09-24,32680,0,0,0,0,0,0,0,0,0,0,Wed,Sep,2014
2014-09-25,35367,0,0,0,0,0,0,0,0,0,0,Thu,Sep,2014
2014-09-26,35474,0,0,0,0,0,0,0,0,0,0,Fri,Sep,2014
2014-09-27,35087,0,0,0,0,0,0,0,0,0,0,Sat,Sep,2014
2014-09-28,37873,0,0,0,0,0,0,0,0,0,0,Sun,Sep,2014
2014-09-29,31701,0,0,0,0,0,0,0,0,0,0,Mon,Sep,2014
2014-09-30,37373,0,0,0,0,0,0,0,0,0,0,Tue,Sep,2014
2014-10-01,32733,0,0,0,0,0,0,0,0,0,0,Wed,Oct,2014
2014-10-02,36992,0,0,0,0,0,0,0,0,0,0,Thu,Oct,2014
2014-10-03,37909,0,0,0,0,0,0,0,0,0,0,Fri,Oct,2014
2014-10-04,18967,0,0,0,0,0,0,0,0,0,0,Sat,Oct,2014
2014-10-05,33082,0,0,0,0,0,0,0,0,0,0,Sun,Oct,2014
2014-10-06,24330,0,0,0,0,0,0,0,0,0,0,Mon,Oct,2014
2014-10-07,31465,0,0,0,0,0,0,0,0,0,0,Tue,Oct,2014
2014-10-08,23573,0,0,0,0,0,0,0,0,0,0,Wed,Oct,2014
2014-10-09,26642,0,0,0,0,0,0,0,0,0,0,Thu,Oct,2014
2014-10-10,32510,0,0,0,0,0,0,0,0,0,0,Fri,Oct,2014
2014-10-11,30498,0,0,0,0,0,0,0,0,0,0,Sat,Oct,2014
2014-10-12,23063,0,0,0,0,0,0,0,0,0,0,Sun,Oct,2014
2014-10-13,13299,0,0,0,0,0,0,0,0,0,0,Mon,Oct,2014
2014-10-14,28518,0,0,0,0,0,0,0,0,0,0,Tue,Oct,2014
2014-10-15,25424,0,0,0,0,0,0,0,0,0,0,Wed,Oct,2014
2014-10-16,31541,0,0,0,0,0,0,0,0,0,0,Thu,Oct,2014
2014-10-17,32770,0,0,0,0,0,0,0,0,0,0,Fri,Oct,2014
2014-10-18,28951,0,0,0,0,0,0,0,0,0,0,Sat,Oct,2014
2014-10-19,30480,0,0,0,0,0,0,0,0,0,0,Sun,Oct,2014
2014-10-20,31642,0,0,0,0,0,0,0,0,0,0,Mon,Oct,2014
2014-10-21,24681,0,0,0,0,0,0,0,0,0,0,Tue,Oct,2014
2014-10-22,30642,0,0,0,0,0,0,0,0,0,0,Wed,Oct,2014
2014-10-23,31277,0,0,0,0,0,0,0,0,0,0,Thu,Oct,2014
2014-10-24,29144,0,0,0,0,0,0,0,0,0,0,Fri,Oct,2014
2014-10-25,30053,0,0,0,0,0,0,0,0,0,0,Sat,Oct,2014
2014-10-26,26514,0,0,0,0,0,0,0,0,0,0,Sun,Oct,2014
2014-10-27,33716,0,0,0,0,0,0,0,0,0,0,Mon,Oct,2014
2014-10-28,35320,0,0,0,0,0,0,0,0,0,0,Tue,Oct,2014
2014-10-29,23281,0,0,0,0,0,0,0,0,0,0,Wed,Oct,2014
2014-10-30,32503,0,0,0,0,0,0,0,0,0,0,Thu,Oct,2014
2014-10-31,36478,0,0,0,0,0,0,0,0,0,0,Fri,Oct,2014
2014-11-01,31912,0,0,0,0,0,0,0,0,0,0,Sat,Nov,2014
2014-11-02,15887,0,0,0,0,0,0,0,0,0,0,Sun,Nov,2014
2014-11-03,22347,0,0,0,0,0,0,0,0,0,0,Mon,Nov,2014
2014-11-04,23525,0,0,0,0,0,0,0,0,0,0,Tue,Nov,2014
2014-11-05,27970,0,0,0,0,0,0,0,0,0,0,Wed,Nov,2014
2014-11-06,28274,0,0,0,0,0,0,0,0,0,0,Thu,Nov,2014
2014-11-07,26779,0,0,0,0,0,0,0,0,0,0,Fri,Nov,2014
2014-11-08,17473,0,0,0,0,0,0,0,0,0,0,Sat,Nov,2014
2014-11-09,24099,0,0,0,0,0,0,0,0,0,0,Sun,Nov,2014
2014-11-10,28303,0,0,0,0,0,0,0,0,0,0,Mon,Nov,2014
2014-11-11,28993,0,0,0,0,0,0,0,0,0,0,Tue,Nov,2014
2014-11-12,24878,0,0,0,0,0,0,0,0,0,0,Wed,Nov,2014
2014-11-13,27839,0,0,0,0,0,0,0,0,0,0,Thu,Nov,2014
2014-11-14,21442,0,0,0,0,0,0,0,0,0,0,Fri,Nov,2014
2014-11-15,22842,0,0,0,0,0,0,0,0,0,0,Sat,Nov,2014
2014-11-16,17849,0,0,0,0,0,0,0,0,0,0,Sun,Nov,2014
2014-11-17,21398,0,0,0,0,0,0,0,0,0,0,Mon,Nov,2014
2014-11-18,26094,0,0,0,0,0,0,0,0,0,0,Tue,Nov,2014
2014-11-19,28807,0,0,0,0,0,0,0,0,0,0,Wed,Nov,2014
2014-11-20,29068,0,0,0,0,0,0,0,0,0,0,Thu,Nov,2014
2014-11-21,24070,0,0,0,0,0,0,0,0,0,0,Fri,Nov,2014
2014-11-22,18347,0,0,0,0,0,0,0,0,0,0,Sat,Nov,2014
2014-11-23,6030,0,0,0,0,0,0,0,0,0,0,Sun,Nov,2014
2014-11-24,25884,0,0,0,0,0,0,0,0,0,0,Mon,Nov,2014
2014-11-25,24359,0,0,0,0,0,0,0,0,0,0,Tue,Nov,2014
2014-11-26,23096,0,0,0,0,0,0,0,0,0,0,Wed,Nov,2014
2014-11-27,26765,0,0,0,0,0,0,0,0,0,0,Thu,Nov,2014
2014-11-28,26782,0,0,0,0,0,0,0,0,0,0,Fri,Nov,2014
2014-11-29,24337,0,0,0,0,0,0,0,0,0,0,Sat,Nov,2014
2014-11-30,19998,0,0,0,0,0,0,0,0,0,0,Sun,Nov,2014
2014-12-01,24983,0,0,0,0,0,0,0,0,0,0,Mon,Dec,2014
2014-12-02,21614,0,0,0,0,0,0,0,0,0,0,Tue,Dec,2014
2014-12-03,25376,0,0,0,0,0,0,0,0,0,0,Wed,Dec,2014
2014-12-04,19993,0,0,0,0,0,0,0,0,0,0,Thu,Dec,2014
2014-12-05,22939,0,0,0,0,0,0,0,0,0,0,Fri,Dec,2014
2014-12-06,17431,0,0,0,0,0,0,0,0,0,0,Sat,Dec,2014
2014-12-07,12789,0,0,0,0,0,0,0,0,0,0,Sun,Dec,2014
2014-12-08,23519,0,0,0,0,0,0,0,0,0,0,Mon,Dec,2014
2014-12-09,23925,0,0,0,0,0,0,0,0,0,0,Tue,Dec,2014
2014-12-10,25028,0,0,0,0,0,0,0,0,0,0,Wed,Dec,2014
2014-12-11,23028,0,0,0,0,0,0,0,0,0,0,Thu,Dec,2014
2014-12-12,20436,0,0,0,0,0,0,0,0,0,0,Fri,Dec,2014
2014-12-13,18255,0,0,0,0,0,0,0,0,0,0,Sat,Dec,2014
2014-12-14,14441,0,0,0,0,0,0,0,0,0,0,Sun,Dec,2014
2014-12-15,22940,0,0,0,0,0,0,0,0,0,0,Mon,Dec,2014
2014-12-16,23087,0,0,0,0,0,0,0,0,0,0,Tue,Dec,2014
2014-12-17,22120,0,0,0,0,0,0,0,0,0,0,Wed,Dec,2014
2014-12-18,23196,0,0,0,0,0,0,0,0,0,0,Thu,Dec,2014
2014-12-19,21966,0,0,0,0,0,0,0,0,0,0,Fri,Dec,2014
2014-12-20,14690,0,0,0,0,0,0,0,0,0,0,Sat,Dec,2014
2014-12-21,11802,0,0,0,0,0,0,0,0,0,0,Sun,Dec,2014
2014-12-22,18552,0,0,0,0,0,0,0,0,0,0,Mon,Dec,2014
2014-12-23,16551,0,0,0,0,0,0,0,0,0,0,Tue,Dec,2014
2014-12-24,10385,0,0,0,0,0,0,0,0,0,0,Wed,Dec,2014
2014-12-25,39145,0,0,0,0,0,0,0,0,0,0,Thu,Dec,2014
2014-12-26,7678,0,0,0,0,0,0,0,0,0,0,Fri,Dec,2014
2014-12-27,6349,0,0,0,0,0,0,0,0,0,0,Sat,Dec,2014
2014-12-28,9293,0,0,0,0,0,0,0,0,0,0,Sun,Dec,2014
2014-12-29,12411,0,0,0,0,0,0,0,0,0,0,Mon,Dec,2014
2014-12-30,13120,0,0,0,0,0,0,0,0,0,0,Tue,Dec,2014
2014-12-31,12811,0,0,0,0,0,0,0,0,0,0,Wed,Dec,2014
2015-01-01,9615,0,0,0,0,0,0,0,0,0,0,Thu,Jan,2015
2015-01-02,15389,0,0,0,0,0,0,0,0,0,0,Fri,Jan,2015
2015-01-03,5779,0,0,0,0,0,0,0,0,0,0,Sat,Jan,2015
2015-01-04,9367,0,0,0,0,0,0,0,0,0,0,Sun,Jan,2015
2015-01-05,20566,0,0,0,0,0,0,0,0,0,0,Mon,Jan,2015
2015-01-06,20765,0,0,0,0,0,0,0,0,0,0,Tue,Jan,2015
2015-01-07,22504,0,0,0,0,0,0,0,0,0,0,Wed,Jan,2015
2015-01-08,15769,0,0,0,0,0,0,0,0,0,0,Thu,Jan,2015
2015-01-09,22285,0,0,0,0,0,0,0,0,0,0,Fri,Jan,2015
2015-01-10,14877,0,0,0,0,0,0,0,0,0,0,Sat,Jan,2015
2015-01-11,14738,0,0,0,0,0,0,0,0,0,0,Sun,Jan,2015
2015-01-12,17354,0,0,0,0,0,0,0,0,0,0,Mon,Jan,2015
2015-01-13,24966,0,0,0,0,0,0,0,0,0,0,Tue,Jan,2015
2015-01-14,23767,0,0,0,0,0,0,0,0,0,0,Wed,Jan,2015
2015-01-15,23123,0,0,0,0,0,0,0,0,0,0,Thu,Jan,2015
2015-01-16,22894,0,0,0,0,0,0,0,0,0,0,Fri,Jan,2015
2015-01-17,15443,0,0,0,0,0,0,0,0,0,0,Sat,Jan,2015
2015-01-18,13373,0,0,0,0,0,0,0,0,0,0,Sun,Jan,2015
2015-01-19,23193,0,0,0,0,0,0,0,0,0,0,Mon,Jan,2015
2015-01-20,23384,0,0,0,0,0,0,0,0,0,0,Tue,Jan,2015
2015-01-21,22987,0,0,0,0,0,0,0,0,0,0,Wed,Jan,2015
2015-01-22,23432,0,0,0,0,0,0,0,0,0,0,Thu,Jan,2015
2015-01-23,22093,0,0,0,0,0,0,0,0,0,0,Fri,Jan,2015
2015-01-24,17748,0,0,0,0,0,0,0,0,0,0,Sat,Jan,2015
2015-01-25,15267,0,0,0,0,0,0,0,0,0,0,Sun,Jan,2015
2015-01-26,22867,0,0,0,0,0,0,0,0,0,0,Mon,Jan,2015
2015-01-27,25222,0,0,0,0,0,0,0,0,0,0,Tue,Jan,2015
2015-01-28,21685,0,0,0,0,0,0,0,0,0,0,Wed,Jan,2015
2015-01-29,21421,0,0,0,0,0,0,0,0,0,0,Thu,Jan,2015
2015-01-30,21405,0,0,0,0,0,0,0,0,0,0,Fri,Jan,2015
2015-01-31,10385,0,0,0,0,0,0,0,0,0,0,Sat,Jan,2015
2015-02-01,11420,0,0,0,0,0,0,0,0,0,0,Sun,Feb,2015
2015-02-02,21770,0,0,0,0,0,0,0,0,0,0,Mon,Feb,2015
2015-02-03,20028,0,0,0,0,0,0,0,0,0,0,Tue,Feb,2015
2015-02-04,22056,0,0,0,0,0,0,0,0,0,0,Wed,Feb,2015
2015-02-05,21396,0,0,0,0,0,0,0,0,0,0,Thu,Feb,2015
2015-02-06,21146,0,0,0,0,0,0,0,0,0,0,Fri,Feb,2015
2015-02-07,13324,0,0,0,0,0,0,0,0,0,0,Sat,Feb,2015
2015-02-08,15983,0,0,0,0,0,0,0,0,0,0,Sun,Feb,2015
2015-02-09,24078,0,0,0,0,0,0,0,0,0,0,Mon,Feb,2015
2015-02-10,24399,0,0,0,0,0,0,0,0,0,0,Tue,Feb,2015
2015-02-11,23870,0,0,0,0,0,0,0,0,0,0,Wed,Feb,2015
2015-02-12,23429,0,0,0,0,0,0,0,0,0,0,Thu,Feb,2015
2015-02-13,17836,0,0,0,0,0,0,0,0,0,0,Fri,Feb,2015
2015-02-14,14644,0,0,0,0,0,0,0,0,0,0,Sat,Feb,2015
2015-02-15,17253,0,0,0,0,0,0,0,0,0,0,Sun,Feb,2015
2015-02-16,16548,0,0,0,0,0,0,0,0,0,0,Mon,Feb,2015
2015-02-17,25288,0,0,0,0,0,0,0,0,0,0,Tue,Feb,2015
2015-02-18,25340,0,0,0,0,0,0,0,0,0,0,Wed,Feb,2015
2015-02-19,17081,0,0,0,0,0,0,0,0,0,0,Thu,Feb,2015
2015-02-20,21014,0,0,0,0,0,0,0,0,0,0,Fri,Feb,2015
2015-02-21,16490,0,0,0,0,0,0,0,0,0,0,Sat,Feb,2015
2015-02-22,9214,0,0,0,0,0,0,0,0,0,0,Sun,Feb,2015
2015-02-23,21857,0,0,0,0,0,0,0,0,0,0,Mon,Feb,2015
2015-02-24,23758,0,0,0,0,0,0,0,0,0,0,Tue,Feb,2015
2015-02-25,21708,0,0,0,0,0,0,0,0,0,0,Wed,Feb,2015
2015-02-26,20131,0,0,0,0,0,0,0,0,0,0,Thu,Feb,2015
2015-02-27,24540,0,0,0,0,0,0,0,0,0,0,Fri,Feb,2015
2015-02-28,13677,0,0,0,0,0,0,0,0,0,0,Sat,Feb,2015
2015-03-01,15817,0,0,0,0,0,0,0,0,0,0,Sun,Mar,2015
2015-03-02,22379,0,0,0,0,0,0,0,0,0,0,Mon,Mar,2015
2015-03-03,24001,0,0,0,0,0,0,0,0,0,0,Tue,Mar,2015
2015-03-04,24544,0,0,0,0,0,0,0,0,0,0,Wed,Mar,2015
2015-03-05,24959,0,0,0,0,0,0,0,0,0,0,Thu,Mar,2015
2015-03-06,25527,0,0,0,0,0,0,0,0,0,0,Fri,Mar,2015
2015-03-07,27754,0,0,0,0,0,0,0,0,0,0,Sat,Mar,2015
2015-03-08,20207,0,0,0,0,0,0,0,0,0,0,Sun,Mar,2015
2015-03-09,24230,0,0,0,0,0,0,0,0,0,0,Mon,Mar,2015
2015-03-10,27878,0,0,0,0,0,0,0,0,0,0,Tue,Mar,2015
